original_index,TSNE_1,TSNE_2,label
2691,-6.2463566693421075,9.609112503214789,8
124,-3.0580779045820883,-45.823529960264736,0
160,36.32276198923294,6.610237172902561,4
4124,-32.375836457265216,-3.478134437402092,3
2731,25.494228645587015,30.263921591215162,7
1103,28.54306601334266,-30.093056972479822,6
752,-22.863317505220685,3.4521553841251738,3
3504,-3.173220914613723,-16.90796546100216,5
140,-24.434973826064695,29.816275630303377,2
884,-21.356633491697483,33.494308871373576,2
3844,14.447106785572343,9.11540004646562,1
1391,-19.1556886347248,25.00015625301169,2
2113,-33.74471278854876,-3.4061726023712633,3
1313,6.035436229087781,-9.051023315080439,5
4433,16.084769691993845,34.72198655543027,7
5199,-27.93528374336564,4.326267892490964,3
1662,-6.425195174711788,-13.359308570954177,5
1563,-23.36381142866171,31.202536000281285,2
3425,-2.248563400766211,-47.530525799983806,0
4729,-29.85669132672488,38.48959974425685,1
4662,-30.71712905237232,5.036465797300072,3
860,-3.5868302669551904,-41.25160605228483,0
736,-32.8572793540161,23.540595671398968,2
2014,-32.54615702222985,28.781134113505814,2
3384,-2.029929580015472,-48.980694523183494,0
4451,13.648496869925927,38.830057972820086,7
3996,22.01789860560735,32.38346250108114,7
841,-0.522104965370737,-54.69908711498006,0
354,-22.13204769952621,-9.922396753357877,9
1885,15.279691187171192,35.04127215247234,7
3213,0.08169117306888175,-44.615689559223284,0
4435,-11.733677247737301,3.889430612649329,8
2077,14.5699719691899,3.894291885641373,3
1652,33.492434856718965,15.864229405371981,4
3637,-27.154637922293233,-1.8853381088897243,3
4267,30.173221966063682,-26.544252187035656,6
905,-19.85386721543641,-9.40538159215904,9
1017,-26.208872865016183,-14.662039133163848,9
5378,1.8486902652455657,-47.53031379522662,0
3266,20.766453574680522,36.23354048442334,7
1705,-30.63914831225275,-14.511045202668635,9
5244,30.503025751595995,-30.258295611899097,6
2780,33.18560136741119,12.515494432935085,4
5290,24.815477324705725,28.898193023383712,7
3002,25.194376551800204,-22.054245536753708,6
2602,31.41233396041013,14.739496531665097,4
2698,0.5600095684410983,-8.991935565638068,5
4254,-26.618879358336258,-6.192759622362564,3
2967,-24.03819108986415,-10.893873436515962,9
1306,-23.713717848995483,-13.747147348949987,9
795,37.779410538275336,0.04276327773704168,4
323,36.3990588746669,4.052753546279049,4
1707,-35.98896225384302,-0.9028176434818146,3
1718,-0.7045936628937453,-49.963177737775595,0
1616,-10.611007699293381,11.794709596564623,8
4634,1.123470788244569,-7.977866361281229,5
879,-1.4980432612945203,-8.186481963518789,5
3661,-5.38752958726317,-14.313260625766858,5
3397,30.605894966305456,10.112921068692,4
3160,-4.654345246739557,-51.00178871118926,0
3108,-4.88861162504291,-18.26266920960509,5
360,24.40938994697072,27.829184315651165,7
1815,-3.025110984949025,3.5669600106846824,8
5422,5.305529836306046,13.822380345482703,1
3990,-28.059277651271238,-16.649123344817326,9
1369,-0.30556045131917564,-11.228521603169927,5
4596,-11.934835444892856,6.964082053379126,8
3164,-27.021052430118683,-10.60660762175511,9
1032,-31.682498442696108,3.0377581468705324,3
713,8.831724754313141,15.623633405177792,1
615,30.616735932533835,1.48710798996116,4
4614,5.501524219174843,-8.390677665875375,5
2046,-24.150619137961183,31.46276150942621,2
3019,-9.807684333895553,13.253282868984877,8
906,36.339365833329566,7.7390950121642685,4
2047,-2.6039631815784627,-10.377137700548293,5
1234,-23.045236963400377,-16.771189692668415,9
2187,14.803077120773812,8.827009028749849,1
5161,-32.26886579906576,22.632395890022785,2
4842,16.698091828218775,28.931046250525355,7
2801,32.738072033205796,9.05257246726442,4
1071,-23.640467061811425,-10.952902621660343,9
552,13.870769693191338,7.795946798179088,1
1698,-34.194485545825316,-4.92427845240566,3
5059,-8.032148230998429,-43.94304242279772,0
809,-10.918406681684628,9.405220615382301,8
3253,28.447390110211316,-19.35695430234416,6
3894,-4.200514645156962,-10.141964747620356,5
4940,-0.5656189601793802,18.265780405635564,1
3922,4.381398374580289,13.723864793169076,1
